MLPAZZZZ,lvz-advisors-inc,6.85%,-0.58%,
JPM,lvz-advisors-inc,6.85%,-0.58%,
SO,lvz-advisors-inc,6.85%,-0.58%,
CSB,lvz-advisors-inc,6.85%,-0.58%,
MSFT,lvz-advisors-inc,6.85%,-0.58%,
BABA,lvz-advisors-inc,6.85%,-0.58%,
V,lvz-advisors-inc,6.85%,-0.58%,
GNTX,lvz-advisors-inc,6.85%,-0.58%,
FCX,lvz-advisors-inc,6.85%,-0.58%,
FXH,lvz-advisors-inc,6.85%,-0.58%,
IJH,lvz-advisors-inc,6.85%,-0.58%,
GSLC,lvz-advisors-inc,6.85%,-0.58%,
AGG,lvz-advisors-inc,6.85%,-0.58%,
IVW,lvz-advisors-inc,6.85%,-0.58%,
FIXD,lvz-advisors-inc,6.85%,-0.58%,
IVE,lvz-advisors-inc,6.85%,-0.58%,
FHLC,lvz-advisors-inc,6.85%,-0.58%,
FBND,lvz-advisors-inc,6.85%,-0.58%,
FLTB,lvz-advisors-inc,6.85%,-0.58%,
SLQD,lvz-advisors-inc,6.85%,-0.58%,
STIP,lvz-advisors-inc,6.85%,-0.58%,
FLOT,lvz-advisors-inc,6.85%,-0.58%,
TPLC,lvz-advisors-inc,6.85%,-0.58%,
FNX,lvz-advisors-inc,6.85%,-0.58%,
FM,lvz-advisors-inc,6.85%,-0.58%,
FMB,lvz-advisors-inc,6.85%,-0.58%,
IUSB,lvz-advisors-inc,6.85%,-0.58%,
HYLS,lvz-advisors-inc,6.85%,-0.58%,
ISMD,lvz-advisors-inc,6.85%,-0.58%,
TPHD,lvz-advisors-inc,6.85%,-0.58%,
FTC,lvz-advisors-inc,6.85%,-0.58%,
FEX,lvz-advisors-inc,6.85%,-0.58%,
FDVV,lvz-advisors-inc,6.85%,-0.58%,
NEAR,lvz-advisors-inc,6.85%,-0.58%,
FYX,lvz-advisors-inc,6.85%,-0.58%,
FTA,lvz-advisors-inc,6.85%,-0.58%,
FPE,lvz-advisors-inc,6.85%,-0.58%,
PCEF,lvz-advisors-inc,6.85%,-0.58%,
AAPL,lvz-advisors-inc,6.85%,-0.58%,
AMZN,lvz-advisors-inc,6.85%,-0.58%,
LEMB,lvz-advisors-inc,6.85%,-0.58%,
FREL,lvz-advisors-inc,6.85%,-0.58%,
GOVT,lvz-advisors-inc,6.85%,-0.58%,
SYK,lvz-advisors-inc,6.85%,-0.58%,
FAD,lvz-advisors-inc,6.85%,-0.58%,
UCON,lvz-advisors-inc,6.85%,-0.58%,
MLPAZZZZ,lvz-advisors-inc,6.85%,-0.58%,
JPM,lvz-advisors-inc,6.85%,-0.58%,
SO,lvz-advisors-inc,6.85%,-0.58%,
CSB,lvz-advisors-inc,6.85%,-0.58%,
MSFT,lvz-advisors-inc,6.85%,-0.58%,
BABA,lvz-advisors-inc,6.85%,-0.58%,
V,lvz-advisors-inc,6.85%,-0.58%,
GNTX,lvz-advisors-inc,6.85%,-0.58%,
FCX,lvz-advisors-inc,6.85%,-0.58%,
FXH,lvz-advisors-inc,6.85%,-0.58%,
IJH,lvz-advisors-inc,6.85%,-0.58%,
GSLC,lvz-advisors-inc,6.85%,-0.58%,
AGG,lvz-advisors-inc,6.85%,-0.58%,
IVW,lvz-advisors-inc,6.85%,-0.58%,
FIXD,lvz-advisors-inc,6.85%,-0.58%,
IVE,lvz-advisors-inc,6.85%,-0.58%,
FHLC,lvz-advisors-inc,6.85%,-0.58%,
FBND,lvz-advisors-inc,6.85%,-0.58%,
FLTB,lvz-advisors-inc,6.85%,-0.58%,
SLQD,lvz-advisors-inc,6.85%,-0.58%,
STIP,lvz-advisors-inc,6.85%,-0.58%,
FLOT,lvz-advisors-inc,6.85%,-0.58%,
TPLC,lvz-advisors-inc,6.85%,-0.58%,
FNX,lvz-advisors-inc,6.85%,-0.58%,
FM,lvz-advisors-inc,6.85%,-0.58%,
FMB,lvz-advisors-inc,6.85%,-0.58%,
IUSB,lvz-advisors-inc,6.85%,-0.58%,
HYLS,lvz-advisors-inc,6.85%,-0.58%,
ISMD,lvz-advisors-inc,6.85%,-0.58%,
TPHD,lvz-advisors-inc,6.85%,-0.58%,
FTC,lvz-advisors-inc,6.85%,-0.58%,
FEX,lvz-advisors-inc,6.85%,-0.58%,
FDVV,lvz-advisors-inc,6.85%,-0.58%,
NEAR,lvz-advisors-inc,6.85%,-0.58%,
FYX,lvz-advisors-inc,6.85%,-0.58%,
FTA,lvz-advisors-inc,6.85%,-0.58%,
FPE,lvz-advisors-inc,6.85%,-0.58%,
PCEF,lvz-advisors-inc,6.85%,-0.58%,
AAPL,lvz-advisors-inc,6.85%,-0.58%,
AMZN,lvz-advisors-inc,6.85%,-0.58%,
LEMB,lvz-advisors-inc,6.85%,-0.58%,
FREL,lvz-advisors-inc,6.85%,-0.58%,
GOVT,lvz-advisors-inc,6.85%,-0.58%,
SYK,lvz-advisors-inc,6.85%,-0.58%,
FAD,lvz-advisors-inc,6.85%,-0.58%,
UCON,lvz-advisors-inc,6.85%,-0.58%,
MLPAZZZZ,lvz-advisors-inc,6.85%,-0.58%,
JPM,lvz-advisors-inc,6.85%,-0.58%,
SO,lvz-advisors-inc,6.85%,-0.58%,
CSB,lvz-advisors-inc,6.85%,-0.58%,
MSFT,lvz-advisors-inc,6.85%,-0.58%,
BABA,lvz-advisors-inc,6.85%,-0.58%,
V,lvz-advisors-inc,6.85%,-0.58%,
GNTX,lvz-advisors-inc,6.85%,-0.58%,
FCX,lvz-advisors-inc,6.85%,-0.58%,
FXH,lvz-advisors-inc,6.85%,-0.58%,
